Hora y dia del sismo,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,poblacion total,Total Deaths,Total Missing,Total Injuries,Total Damage ($Mil),Total Houses Destroyed,Total Houses Damaged
1901-03-03 07:45:00,1375.0,0.0,JAPAN,JAPAN:  YOKOHAMA,34.5,141.5,80.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1901-12-31 09:02:00,1384.0,0.0,JAPAN,JAPAN:  OOMI,35.4,136.3,33.0,6.9,125124989,41.0,0.0,0.0,0.0,976.0,0.0
1902-01-01 05:20:00,0.0,0.0,JAPAN,JAPAN:  KYUSHU,32.0,131.0,190.0,7.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1902-04-29 06:57:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  S. OF,33.0,138.5,350.0,7.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1902-11-17 19:50:00,0.0,0.0,JAPAN,JAPAN:  HOKKAIDO,42.0,145.0,60.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1903-06-02 13:17:00,1396.0,0.0,JAPAN,JAPAN:  RYUKYU ISLANDS,28.0,130.0,160.0,8.0,125124989,12.0,0.0,0.0,0.0,422.0,0.0
1904-08-27 21:56:00,1401.0,0.0,JAPAN,"SANRIKU, JAPAN",40.5,142.0,100.0,6.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1905-02-14 08:46:00,1412.0,867.0,JAPAN,JAPAN:  SAKURIJIMA,31.58,130.67,0.0,7.1,125124989,63.0,0.0,112.0,19000000.0,2268.0,0.0
1906-04-18 13:12:00,0.0,0.0,JAPAN,JAPAN:  SENHOKU,39.2,139.8,33.0,7.2,125124989,94.0,0.0,0.0,0.0,640.0,0.0
1906-08-17 00:11:00,0.0,0.0,JAPAN,JAPAN:  VOLCANO ISLANDS,22.0,143.0,110.0,8.1,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1906-12-23 17:22:00,0.0,0.0,JAPAN,JAPAN:  SW RYUKYU ISLANDS,23.6,123.5,60.0,7.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1907-09-02 16:01:00,1429.0,0.0,JAPAN,JAPAN:  NEAR E COAST HONSHU,38.3,142.9,60.0,7.8,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1907-09-24 12:59:00,0.0,0.0,JAPAN,JAPAN:  DUDA,29.5,131.5,33.0,8.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1908-02-14 11:25:00,0.0,0.0,JAPAN,JAPAN:  OFF EAST COAST HONSHU,33.0,141.0,60.0,7.8,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1908-09-21 06:31:00,0.0,0.0,JAPAN,JAPAN:  OFF EAST COAST HONSHU,40.5,145.5,60.0,7.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1909-04-10 19:36:00,0.0,0.0,JAPAN,JAPAN:  KYUSHU,32.7,130.3,0.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1909-10-06 02:41:00,1521.0,0.0,JAPAN,"KASHIMA, JAPAN",35.4,141.8,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1911-09-22 05:01:00,1526.0,0.0,JAPAN,"JAPAN:  TOKYO, YOKOHAMA",35.1,139.5,35.0,7.9,125124989,142807.0,43476.0,47000.0,600000000.0,695000.0,0.0
1912-11-07 07:40:00,1527.0,0.0,JAPAN,JAPAN:  NEAR S COAST HONSHU,34.9,140.2,20.0,7.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1915-06-23 04:56:00,0.0,0.0,JAPAN,JAPAN:  SAGAMI,35.5,139.5,0.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1915-10-03 06:52:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  TAJIMA,35.75,134.75,0.0,6.8,125124989,395.0,0.0,0.0,0.0,3333.0,0.0
1916-02-06 21:51:00,0.0,0.0,JAPAN,JAPAN:  RYUKYU ISLANDS,27.0,127.0,130.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1916-04-18 04:01:00,1576.0,0.0,JAPAN,JAPAN:  HONSHU:  SW,35.6,135.1,10.0,7.3,125124989,3022.0,0.0,3295.0,40000000.0,15594.0,9821.0
1917-05-31 08:47:00,1578.0,0.0,JAPAN,"SANRIKU, JAPAN",37.9,142.0,10.0,6.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1918-04-21 22:32:00,1579.0,0.0,JAPAN,"KASHIMA, JAPAN",34.2,142.0,20.0,6.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1921-09-29 14:12:00,1602.0,0.0,JAPAN,"SANRIKU, JAPAN",40.0,143.2,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-31 13:17:00,1614.0,0.0,JAPAN,JAPAN:  HIUGANADA,31.7,132.2,30.0,6.8,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-22 09:04:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  IDU,35.0,139.0,19.0,7.1,125124989,259.0,0.0,1285.0,0.0,8099.0,0.0
1925-02-23 23:54:00,1639.0,0.0,JAPAN,JAPAN:  NEAR E COAST HONSHU,40.5,142.5,60.0,7.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1925-06-28 01:21:00,0.0,0.0,JAPAN,JAPAN:  HONSHU,36.1,139.2,20.0,7.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1925-06-29 14:42:00,1646.0,0.0,JAPAN,JAPAN:  KYUSHU,32.0,131.5,60.0,7.5,125124989,1.0,0.0,0.0,0.0,14.0,0.0
1926-03-20 09:03:00,1661.0,0.0,JAPAN,JAPAN:  SANRIKU,39.209,144.59,15.0,8.4,125124989,3022.0,0.0,0.0,0.0,6000.0,0.0
1927-01-01 08:16:00,1664.0,0.0,JAPAN,"SANRIKU, JAPAN",38.1,142.4,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1927-10-24 15:59:00,0.0,0.0,JAPAN,JAPAN:  HONSHU,35.0,138.0,10.0,6.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1927-11-04 13:50:00,1678.0,0.0,JAPAN,JAPAN,36.6,141.4,0.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1929-03-07 01:34:00,1684.0,0.0,JAPAN,"SANRIKU, JAPAN",39.9,143.7,10.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1929-08-12 11:24:00,1685.0,0.0,JAPAN,"SANRIKU, JAPAN",40.7,144.3,10.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1929-12-17 10:58:00,1695.0,0.0,JAPAN,"SANRIKU, JAPAN",38.2,142.2,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1930-08-31 00:40:00,0.0,0.0,JAPAN,JAPAN:  NII JIMA,34.4,139.2,0.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1932-06-06 08:44:00,1711.0,0.0,JAPAN,JAPAN TRENCH,36.7,141.4,0.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1933-03-11 01:54:00,1716.0,0.0,JAPAN,JAPAN:  NEAR E COAST HONSHU,37.1,141.7,30.0,7.7,125124989,1.0,0.0,0.0,0.0,20.0,0.0
1934-03-12 15:05:00,1717.0,0.0,JAPAN,JAPAN:  NEAR E COAST HONSHU,37.2,141.7,30.0,7.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1935-10-19 04:48:00,1719.0,0.0,JAPAN,JAPAN:  NEAR E COAST HONSHU,37.0,141.7,0.0,7.1,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1935-10-31 18:37:00,1721.0,0.0,JAPAN,JAPAN:  SANRIKU,37.6,141.2,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1938-11-10 20:18:00,1725.0,0.0,JAPAN,JAPAN:  SANRIKU,37.0,141.5,60.0,6.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1940-05-19 04:36:00,1727.0,0.0,JAPAN,JAPAN:  SANRIKU,36.7,142.1,10.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1940-07-14 05:52:00,1728.0,0.0,JAPAN,JAPAN:  SANRIKU,37.0,142.2,50.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1941-02-09 09:44:00,1731.0,0.0,JAPAN,"SEIKAIDO, JAPAN",32.3,132.0,20.0,6.6,125124989,1.0,0.0,0.0,0.0,1.0,0.0
1944-09-05 04:38:00,1734.0,0.0,JAPAN,JAPAN:  HONSHU:  NW,40.1,139.5,0.0,7.0,125124989,27.0,0.0,52.0,0.0,479.0,0.0
1946-04-01 12:29:00,1741.0,0.0,JAPAN,JAPAN:  W. HOKKAIDO ISLAND,44.2,139.5,10.0,7.5,125124989,10.0,0.0,0.0,0.0,20.0,0.0
1946-11-01 11:14:00,1747.0,0.0,JAPAN,JAPAN:  SHIKOKU,32.0,132.1,10.0,7.4,125124989,2.0,0.0,0.0,0.0,27.0,0.0
1947-04-10 15:58:00,1753.0,0.0,JAPAN,"SE. HOKKAIDO ISLAND, JAPAN",41.2,143.3,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1948-05-14 22:31:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  S,35.3,133.9,10.0,7.4,125124989,1400.0,0.0,0.0,0.0,7739.0,0.0
1949-04-13 19:55:00,1756.0,0.0,JAPAN,JAPAN:  OFF SOUTHEAST COAST KII PENINSULA,34.0,137.1,30.0,8.1,125124989,1223.0,0.0,2135.0,0.0,29205.0,46950.0
1949-11-17 01:19:00,1759.0,0.0,JAPAN,JAPAN:  HONSHU:  S,34.7,137.2,0.0,7.1,125124989,2306.0,0.0,896.0,0.0,7221.0,0.0
1951-08-15 07:23:00,1760.0,0.0,JAPAN,"SANRIKU, JAPAN",40.9,142.1,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1951-08-21 10:57:00,1770.0,0.0,JAPAN,JAPAN:  HONSHU:  S COAST,33.123,135.905,15.0,8.3,125124989,1362.0,0.0,0.0,0.0,11661.0,0.0
1952-03-17 03:58:00,1776.0,0.0,JAPAN,"W. HOKKAIDO ISLAND, JAPAN",43.8,141.0,33.0,7.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1952-07-21 11:52:00,1781.0,0.0,JAPAN,"TOKAIDO, JAPAN",33.1,135.6,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1952-08-22 22:41:00,0.0,0.0,JAPAN,JAPAN:  FUKUI,36.5,136.0,20.0,7.3,125124989,5131.0,0.0,11000.0,1000000000.0,63000.0,18543.0
1954-07-06 11:13:00,1817.0,0.0,JAPAN,JAPAN:  HOKKAIDO,42.15,143.85,45.0,8.1,125124989,33.0,0.0,572.0,0.0,2422.0,0.0
1954-12-16 11:07:00,1841.0,0.0,JAPAN,JAPAN:  KASHIMA,34.0,141.7,60.0,7.4,125124989,1.0,0.0,0.0,0.0,0.0,0.0
1954-12-21 19:56:00,1847.0,0.0,JAPAN,JAPAN:  HONSHU:  MIYAGI PREFECTURE,38.9,142.2,30.0,6.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1955-01-25 12:23:00,1855.0,0.0,JAPAN,"NE. HOKKAIDO ISLAND, JAPAN",44.3,144.1,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1957-03-09 14:22:00,1863.0,0.0,JAPAN,JAPAN:  IZU PENINSULA,33.8,138.8,50.0,6.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1957-03-22 14:21:00,0.0,0.0,JAPAN,JAPAN:  RYUKYU ISLANDS,25.0,125.0,70.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1957-03-22 19:44:00,1886.0,0.0,JAPAN,"SANRIKU, JAPAN",37.5,142.2,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1958-07-10 06:15:00,1893.0,0.0,JAPAN,"SANRIKU, JAPAN",37.5,143.2,10.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1959-08-18 06:37:00,1898.0,0.0,JAPAN,JAPAN:  SANRIKU,39.8,143.4,20.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1961-04-04 21:32:00,1899.0,0.0,JAPAN,JAPAN:  SANRIKU,39.4,143.7,20.0,6.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1962-08-30 13:35:00,1905.0,0.0,JAPAN,JAPAN:  SANRIKU,40.3,142.5,50.0,6.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1962-12-21 08:42:00,1910.0,0.0,JAPAN,JAPAN:  KASHIMA,36.0,142.3,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-28 03:36:00,1911.0,0.0,JAPAN,JAPAN:  KASHIMA,36.0,141.9,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1965-02-04 05:01:00,1912.0,0.0,JAPAN,JAPAN:  KASHIMA,36.2,141.9,20.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1965-03-30 02:27:00,1914.0,0.0,JAPAN,JAPAN:  MIYAZAKI,31.6,131.8,74.0,7.3,125124989,2.0,0.0,7.0,0.0,170.0,0.0
1965-04-29 15:28:00,1920.0,0.0,JAPAN,JAPAN:  RYUKYU ISLANDS,29.6,131.8,60.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1965-07-02 20:58:00,1924.0,0.0,JAPAN,JAPAN:  SE. HOKKAIDO ISLAND,42.9,145.6,80.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1969-10-02 04:56:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  W COAST,36.0,136.7,0.0,7.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1970-03-11 22:38:00,1927.0,0.0,JAPAN,JAPAN:  SE. HOKKAIDO ISLAND,42.7,145.7,60.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-09 14:00:00,1929.0,0.0,JAPAN,JAPAN:  SANRIKU,38.073,142.741,25.0,7.2,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-02 06:08:00,1930.0,0.0,JAPAN,"SE. HOKKAIDO ISLAND, JAPAN",42.2,143.9,60.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1971-11-06 22:00:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  SENDAI,38.8,140.9,104.0,6.8,125124989,1.0,0.0,0.0,0.0,0.0,0.0
1972-07-30 21:45:00,1933.0,0.0,JAPAN,JAPAN:  OFF COAST OF HONSHU ISLAND,41.8,142.4,60.0,5.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1973-02-21 14:45:00,1957.0,0.0,JAPAN,JAPAN:  NW. HONSHU ISLAND,40.3,139.0,30.0,6.9,125124989,0.0,0.0,0.0,0.0,2.0,0.0
1973-04-26 20:26:00,5422.0,0.0,JAPAN,JAPAN:  NW. HONSHU ISLAND,40.4,139.0,0.0,6.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1975-02-02 08:43:00,1959.0,0.0,JAPAN,JAPAN:  HONSHU:  W COAST,38.65,139.2,40.0,7.5,125124989,26.0,0.0,450.0,80000000.0,2250.0,0.0
1975-03-28 02:31:00,1962.0,0.0,JAPAN,"NW. HONSHU ISLAND, JAPAN",40.4,138.9,40.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1975-08-01 20:20:00,5505.0,0.0,JAPAN,"JAPAN:  AICHI, SHIZOUKA PREFECTURES",34.9,138.0,36.0,6.0,125124989,1.0,0.0,4.0,0.0,0.0,0.0
1975-11-29 14:47:00,0.0,0.0,JAPAN,JAPAN:  KYUSHU,32.0,130.6,3.0,6.3,125124989,3.0,0.0,0.0,0.0,0.0,0.0
1978-08-13 22:54:00,1998.0,0.0,JAPAN,"JAPAN:  KYUSHU, SHIKOKU",32.3,132.5,30.0,7.5,125124989,1.0,0.0,22.0,0.0,0.0,0.0
1979-02-28 21:27:00,2000.0,0.0,JAPAN,JAPAN:  OFF EAST COAST OF HONSHU ISLAND,40.8,143.2,7.0,8.2,125124989,52.0,0.0,330.0,131000000.0,1218.0,0.0
1979-10-15 23:16:00,2438.0,0.0,JAPAN,JAPAN:  OFF COAST OF HONSHU ISLAND,41.5,142.7,33.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-24 19:00:00,2001.0,0.0,JAPAN,JAPAN:  SANRIKU,39.4,143.1,44.0,7.2,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-18 15:32:00,2004.0,0.0,JAPAN,JAPAN:  SEIKAIDO-NANKAIDO,33.3,132.2,10.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-25 16:33:00,0.0,0.0,JAPAN,JAPAN:  BONIN ISLANDS,26.3,140.6,516.0,7.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-27 18:52:00,0.0,0.0,JAPAN,JAPAN:  HOKKAIDO,45.0,143.2,204.0,7.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1980-11-08 10:27:00,2013.0,0.0,JAPAN,JAPAN:  RYUKYU ISLANDS,32.2,132.1,41.0,0.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-26 12:09:00,2025.0,0.0,JAPAN,"SEIKAIDO, JAPAN",32.2,131.7,34.0,7.0,125124989,0.0,0.0,13.0,0.0,0.0,0.0
1983-05-02 23:42:00,2036.0,0.0,JAPAN,JAPAN TRENCH,41.4,143.5,51.0,7.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1983-07-12 15:10:00,2046.0,0.0,JAPAN,"JAPAN:  S OF HONSHU:  HACHIJOJIMA, TOKYO",33.3,140.8,56.0,7.2,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1983-10-28 14:06:00,2056.0,0.0,JAPAN,"JAPAN:  S OF HONSHU, HACHIJOJIMA",33.3,140.7,66.0,7.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1983-11-16 16:13:00,2060.0,0.0,JAPAN,JAPAN:  HOKKAIDO ISLAND,43.2,145.8,48.0,7.7,125124989,27.0,0.0,0.0,5000000.0,2.0,0.0
1984-04-24 21:15:00,2065.0,0.0,JAPAN,JAPAN:  NAKAGI,34.5,138.7,2.0,6.5,125124989,27.0,0.0,102.0,0.0,134.0,0.0
1984-10-18 15:30:00,0.0,0.0,JAPAN,"JAPAN:  HONSHU:  KAKIOTA,  MITO, TOKYO",36.0,139.82,58.0,5.7,125124989,2.0,0.0,17.0,0.0,0.0,0.0
1986-05-07 22:47:00,0.0,0.0,JAPAN,JAPAN:  AROSAN,33.0,131.1,10.0,5.8,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1986-05-17 16:20:00,0.0,0.0,JAPAN,"JAPAN:  OITA, AROSAN",33.19,131.3,7.0,6.1,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1986-07-08 09:20:00,2096.0,0.0,JAPAN,"JAPAN:  TOKKAIDO, OSHIMA",34.809,139.259,14.0,6.6,125124989,25.0,0.0,129.0,0.0,85.0,544.0
1986-07-13 13:47:00,0.0,0.0,JAPAN,"JAPAN:  OFUNATO, TOHOKU",38.78,141.95,60.0,6.1,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1986-07-21 14:42:00,0.0,0.0,JAPAN,JAPAN:  S HONSHU:  HIROSHIMA,35.1,132.6,4.0,4.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1987-10-01 14:42:00,2105.0,0.0,JAPAN,JAPAN:  SANRIKU,38.19,142.028,44.0,7.7,125124989,28.0,0.0,10000.0,865000000.0,0.0,0.0
1987-10-04 10:59:00,2110.0,0.0,JAPAN,"IWATE, JAPAN",40.232,143.703,10.0,6.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1987-11-17 08:46:00,2124.0,0.0,JAPAN,JAPAN:  HONSHU:  S COAST,34.808,139.181,15.0,6.2,125124989,0.0,0.0,7.0,0.0,0.0,0.0
1987-11-24 01:54:00,0.0,0.0,JAPAN,"JAPAN:  TOKYO, YOKOHAMA",35.45,139.964,73.0,6.0,125124989,2.0,0.0,73.0,1000000.0,0.0,0.0
1987-11-30 19:23:00,2126.0,0.0,JAPAN,JAPAN:  E. HONSHU ISLAND,38.64,142.75,33.0,6.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1988-03-06 22:35:00,2135.0,0.0,JAPAN,"JAPAN:  HOKKAIDO, URAKAWA, HIROO",42.158,142.361,44.0,6.7,125124989,110.0,0.0,100.0,1000000.0,0.0,0.0
1989-06-26 03:27:00,2136.0,0.0,JAPAN,"IBARAKI, JAPAN",36.194,141.702,37.0,6.8,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1989-09-04 13:14:00,2139.0,0.0,JAPAN,JAPAN:  S. OF HONSHU ISLAND,33.826,139.434,22.0,6.1,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1989-10-18 00:04:00,2142.0,0.0,JAPAN,JAPAN:  HONSHU:  AKITA,40.462,139.102,24.0,7.7,125124989,104.0,0.0,324.0,800000000.0,0.0,0.0
1990-02-28 23:43:00,2144.0,0.0,JAPAN,"NOSHIRO, JAPAN",40.249,138.948,26.0,5.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-28 14:43:00,2145.0,0.0,JAPAN,JAPAN:  N. HONSHU ISLAND,41.346,139.099,10.0,6.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1991-08-17 19:29:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  S COAST,35.5,139.07,25.0,5.3,125124989,1.0,0.0,28.0,0.0,0.0,0.0
1992-04-23 04:50:00,0.0,2585.0,JAPAN,"JAPAN:  MIYAKEJIMA, OSHIMA",33.941,139.513,12.0,6.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1992-04-25 18:06:00,0.0,0.0,JAPAN,"JAPAN:  TOTTORI, YONANGO",35.464,133.899,27.0,5.2,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1992-06-28 11:57:00,2154.0,7538.0,JAPAN,"JAPAN:  TORI SHIMA, OKINAWA",31.448,140.036,41.0,5.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1992-06-28 15:05:00,2155.0,0.0,JAPAN,JAPAN:  KYUSHU:  NOBEOKA,32.386,131.945,46.0,6.7,125124989,20.0,0.0,0.0,0.0,0.0,0.0
1992-06-29 10:14:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  CENTRAL: MT ONTAKE,35.789,137.488,10.0,6.1,125124989,29.0,0.0,0.0,43000000.0,0.0,0.0
1993-03-25 13:34:00,2156.0,0.0,JAPAN,JAPAN:  HONSHU ISLAND,34.006,141.5,48.0,6.9,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1993-09-21 03:28:00,2167.0,0.0,JAPAN,JAPAN:  EAST COAST HONSHU,36.988,141.689,48.0,6.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1994-01-16 01:49:00,2170.0,0.0,JAPAN,"JAPAN:  KYUSHU:  MIYAZAKI, NAZE",32.034,131.837,54.0,6.7,125124989,2.0,0.0,5.0,0.0,0.0,0.0
1994-01-17 12:30:00,2171.0,0.0,JAPAN,JAPAN:  HONSHU ISLAND,37.447,137.865,23.0,5.1,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1994-02-03 09:05:00,0.0,0.0,JAPAN,"JAPAN:  HONSHU:  CHIBA PERFECTURE, TOKYO",35.362,140.214,63.0,6.0,125124989,2.0,0.0,66.0,5000000.0,0.0,0.0
1994-09-01 15:15:00,0.0,0.0,JAPAN,"JAPAN:  HONSHU:  ITO, AJIRO",34.942,139.193,5.0,5.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1994-12-26 14:10:00,2189.0,0.0,JAPAN,JAPAN:  N. HONSHU ISLAND,39.571,143.333,10.0,6.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-06 05:23:00,2190.0,0.0,JAPAN,"JAPAN:  HONSHU: N, AOMORI, MISAWA",39.837,142.76,29.0,7.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-10 04:03:00,2191.0,0.0,JAPAN,JAPAN:  NEAR S. COAST OF HONSHU,34.706,139.252,14.0,6.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-10 15:24:00,2196.0,0.0,JAPAN,"JAPAN:  W. OF BONIN ISLANDS, IZU IS.",33.267,138.643,10.0,6.5,125124989,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-16 09:46:00,0.0,0.0,JAPAN,JAPAN:  HONSHU:  TOKYO,35.106,139.644,100.0,5.6,125124989,0.0,0.0,37.0,0.0,0.0,0.0
2000-09-03 08:36:00,2211.0,0.0,JAPAN,JAPAN:  HONSHU ISLAND,39.419,143.33,29.0,7.0,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2001-02-28 18:54:00,5427.0,0.0,JAPAN,JAPAN:  HONSHU:  S,32.536,141.641,16.0,6.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-09 23:59:00,0.0,0.0,JAPAN,"JAPAN:  HOKKADIO, KUSHIRO, HACHINOHE, HONSHU",43.3,143.691,102.0,7.6,125124989,2.0,0.0,0.0,358000000.0,0.0,0.0
2002-04-20 10:50:00,2215.0,0.0,JAPAN,"JAPAN:  HONSHU:  ISHIKAWA, TOYAMA, NIIGATA",37.634,137.245,11.0,6.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-23 11:27:00,2219.0,0.0,JAPAN,JAPAN:  HOKKAIDO; RUSSIA:  SOUTHEAST; SOUTH KOREA,42.851,139.197,17.0,7.7,125124989,231.0,0.0,233.0,1207000000.0,2374.0,0.0
2002-11-03 22:12:00,2220.0,0.0,JAPAN,JAPAN,41.985,139.839,13.0,6.3,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-22 12:19:00,2226.0,0.0,JAPAN,JAPAN:  OFF EAST COAST OF HONSHU ISLAND,40.608,143.683,13.0,6.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-29 08:59:00,2235.0,0.0,JAPAN,JAPAN:  HONSHU,40.525,143.419,27.0,7.8,125124989,3.0,0.0,200.0,170400000.0,0.0,0.0
2003-06-06 12:29:00,2236.0,0.0,JAPAN,"JAPAN:  SW HONSHU:  KOBE, AWAJI-SHIMA, NISHINOMIYA",34.59,135.069,17.0,6.9,125124989,6434.0,0.0,43792.0,100000000000.0,186175.0,274182.0
2003-11-17 06:43:00,0.0,0.0,JAPAN,"JAPAN:  NIIGATA PREFECTURE, SADO",37.925,139.186,11.0,5.4,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-22 19:15:00,2253.0,0.0,JAPAN,JAPAN:  RYUKU IS.,27.929,130.175,28.0,7.1,125124989,0.0,0.0,1.0,0.0,0.0,0.0
2004-09-28 17:15:00,2254.0,0.0,JAPAN,JAPAN:  RYUKU IS.,28.094,130.148,20.0,6.8,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-15 02:50:00,2265.0,7539.0,JAPAN,"HONSHU ISLAND, JAPAN",31.555,139.931,33.0,5.7,125124989,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-26 04:08:00,2267.0,0.0,JAPAN,JAPAN:  KYUSHU ISLAND,30.568,131.093,10.0,6.6,125124989,0.0,0.0,0.0,0.0,0.0,0.0
